id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,itm1,itm2,itm3,itm4,itm5,itm6,itm7,itm8,itm9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,ts11,slp1,htype,hstar,hsat,slp2,msat,slp3,slp4,slp5,slp6,slp7,slp8,slp9,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,sall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
10021,1,7,1,180,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,4,3,.,.,.,.,.,1,6180,2,1,1,1,1,1,1,13000,2,0,.,100,1,0,.,0,.,0,.,12900,1,0,9030,1290,0,2580,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,185,1,2,18,12,24,67,128,189,235,271,315,350,370,185,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,3,4,3,3,4,4,4,4,4,4,5,5,5,5,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,28,5,1,2,2,2,1
10022,1,6,1,60,1,0,0,0,0,0,0,0,4,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,3000,2,1,1,0,0,0,0,4000,2,0,.,1200,2,1200,2,1200,2,0,.,400,2,0,0,0,40,360,0,0,0,0,0,2,.,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,808,315,1,2,3,12,24,65,66,10,.,.,.,.,.,315,.,4,3,3,0,0,0,3,4,0,3,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,3,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,10,2,3,2,2,1,1
10023,1,11,5,60,1,0,0,0,0,0,3,0,0,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,200000,1,0,.,40000,1,60000,1,0,.,0,.,100000,1,0,0,20000,0,80000,0,0,0,0,0,2,.,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,808,8,1,2,6,3,10,5,52,65,66,185,.,.,.,8,.,0,0,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,4,1,0,5,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,.,6,8,1,12,2,1
10024,1,4,2,90,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,3,5,0,5,5,4,4,.,.,.,.,.,1,65000,1,1,1,1,1,1,1,100000,1,0,.,0,.,0,.,0,.,0,.,100000,2,0,30000,0,0,40000,30000,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,350,2,6,3,19,65,185,.,.,.,.,.,.,.,350,.,0,4,0,0,4,0,0,0,0,0,0,1,3,3,4,0,.,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,.,6,5,2,2,2,1
10025,1,7,1,30,1,0,0,3,0,0,0,4,4,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,99,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2,3,3,3,3,7,2,.,.,.,.,.,1,4000,2,1,1,1,1,1,1,20000,2,0,.,100,1,0,.,0,.,0,.,19900,1,3980,3980,0,5970,5970,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,189,1,2,18,12,24,67,128,185,235,271,291,315,350,189,.,0,4,0,0,4,0,0,0,4,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,3,3,4,4,4,4,3,3,4,5,5,5,5,4,4,5,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,1,6,8,1,12,2,1
10026,1,9,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,99,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,70000,16,35000,2,10500,2,10500,2,0,.,0,.,14000,2,0,0,0,7000,7000,0,0,0,0,0,2,.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,808,315,1,2,18,65,66,271,328,.,.,.,.,.,.,315,.,5,5,5,0,0,0,0,5,0,0,5,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,4,5,4,4,4,4,4,4,5,4,5,5,5,4,5,4,5,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,6,4,2,2,1,1
10027,1,8,5,30,1,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,3000,3,1,1,0,0,0,0,7000,3,0,.,3500,2,350,2,350,2,0,.,2800,2,0,0,0,0,2800,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,10,14,66,75,22,.,.,.,.,.,.,.,.,.,5,.,0,4,4,0,0,0,4,4,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,.,4,3,1,3,1,1
10028,1,3,1,7,1,0,0,3,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,54000,1,24000,1,9000,1,9000,1,0,.,0,.,12000,1,0,0,0,0,6000,0,0,0,6000,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,808,1,8,801,.,.,.,.,.,.,.,.,.,.,.,808,.,0,0,4,0,0,0,4,4,0,0,0,1,4,4,5,0,.,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,6,5,2,5,2,1
10029,1,8,1,30,1,0,0,0,0,0,0,4,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,3700,2,1,1,0,0,0,0,25000,2,7500,6,3750,6,5000,6,0,.,0,.,8750,6,0,437,0,3937,3938,438,0,0,0,0,2,.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,843,3,1,2,8,18,24,66,185,235,186,187,271,315,350,3,.,0,0,5,0,0,0,0,5,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,4,5,2,1,2,1,1
10030,1,5,10,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,5000,3,1,1,0,0,0,0,20000,16,0,.,12000,2,2000,2,0,.,0,.,6000,2,0,0,0,0,6000,0,0,0,0,0,2,.,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,874,330,344,346,.,.,.,.,.,.,.,.,.,.,.,330,.,0,5,0,0,0,0,5,5,0,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,1,1,5,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,.,5,5,2,2,1,1
10031,1,11,2,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,3200,2,1,1,0,0,0,1,43700,16,11000,1,8000,1,8000,1,1000,1,700,1,15000,1,2000,0,0,8000,3000,0,0,0,2000,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,825,66,5,10,75,293,294,287,271,273,352,11,7,865,878,66,.,0,4,4,0,0,0,4,5,4,0,0,1,3,3,5,1,5,1,0,0,0,0,0,0,1,1,1,4,5,5,0,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,2,1,2,5,2,1
10032,1,3,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,20500,16,9000,1,4000,1,3000,1,3000,1,0,.,1500,1,0,0,0,0,1500,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,69,10,3,1,4,803,.,.,.,.,.,.,.,.,69,.,0,0,4,0,0,0,5,3,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,3,4,0,0,0,4,4,4,3,3,4,5,5,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,.,4,7,1,1,2,1
10033,1,3,20,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,33000,16,13000,1,10000,1,0,.,10000,1,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,.,0,0,0,0,0,0,0,1,2,2,3,5,0,0,0,0,3,5,2,2,3,3,3,3,3,3,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,3,8,2,1,1,1
10034,1,11,1,14,1,3,0,3,0,0,3,4,3,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,99,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,1000,16,2,1,0,0,0,0,5000,3,1000,1,1000,1,500,1,1000,1,500,1,1000,1,0,0,200,0,800,0,0,0,0,0,2,.,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,803,350,16,1,5,52,75,185,187,352,356,11,4,804,.,350,16,0,4,5,0,0,0,4,0,4,0,0,0,.,.,.,0,.,1,0,0,0,0,0,0,1,1,1,4,4,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,3,.,2,1,2,11,2,1
10035,1,4,4,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,99,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,6000,16,2,1,0,0,0,0,8000,16,0,.,2500,1,1500,1,500,1,1000,1,2500,1,0,0,1000,0,1500,0,0,0,0,0,2,.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,808,350,30,8,66,74,11,802,816,878,.,.,.,.,.,350,.,0,5,4,0,0,0,4,3,0,0,0,0,.,.,.,0,.,0,0,0,0,0,0,1,1,1,1,3,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,7,7,.,3,6,3,1,1,1
10036,1,3,2,10,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,720,8,450,1,100,1,150,1,0,.,20,1,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,5,0,0,0,5,5,0,0,0,1,5,0,5,0,.,0,0,0,0,0,0,0,1,2,1,5,5,4,0,0,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,.,4,3,2,1,1,1
10037,1,6,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,43500,16,25000,1,11500,1,7000,1,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,2,2,3,5,5,0,0,5,3,3,3,2,5,0,5,5,5,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,3,8,3,2,1,1
10038,1,1,15,3,1,1,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,9880,16,4300,1,400,1,5000,1,0,.,0,.,180,1,0,0,0,0,180,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,0,0,0,0,0,4,0,0,0,1,5,5,4,0,.,0,0,0,0,0,0,0,1,2,1,2,3,3,0,0,3,3,3,3,3,3,0,3,3,4,3,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,5,8,2,1,1,1
10039,1,4,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,900,8,2,1,1,1,1,0,102,8,0,.,50,1,50,1,0,.,0,.,2,1,0,0,0,0,2,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,1,2,8,12,.,.,.,.,.,.,.,.,.,.,801,.,0,0,5,0,0,5,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,2,1,0,5,5,0,0,4,5,5,3,5,5,5,5,5,5,5,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,8,.,2,8,3,11,1,1
10040,1,83,12,365,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,207000,16,100000,1,60000,1,3000,1,5000,1,5000,1,34000,1,10000,0,2000,0,5000,1500,500,10000,0,5000,2,.,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,801,8,52,11,5,286,292,294,270,271,280,808,.,.,.,801,8,4,2,4,0,0,0,3,2,0,0,0,0,.,.,.,0,.,0,0,0,0,1,0,0,1,2,1,2,3,2,1,4,3,3,3,4,1,3,3,3,3,3,3,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,3,7,3,1,1,1
10041,1,30,2,180,1,0,0,3,0,0,0,5,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,80500,16,0,.,10000,1,1500,1,2000,1,2000,1,65000,1,10000,40000,2000,8000,5000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,1,2,66,5,3,18,71,4,8,801,802,.,.,.,1,.,0,0,5,0,0,0,5,5,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,4,1,3,3,3,0,0,4,3,3,3,3,3,3,3,0,3,3,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,.,1,8,2,11,2,1
10042,1,2,3,14,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,520,8,200,1,200,1,70,1,0,.,50,1,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,0,0,0,0,4,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,2,1,0,5,4,1,4,4,4,4,4,4,5,0,3,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,.,4,7,3,2,1,1
10043,1,3,1,7,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1850,18,2,0,0,0,0,1,16200,16,5800,1,3000,1,4000,1,1500,1,500,1,1400,1,1400,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,4,6,3,8,11,66,.,.,.,.,.,.,.,1,2,0,0,0,0,0,0,0,1,0,0,0,1,3,3,5,0,.,0,0,0,0,0,0,0,1,1,1,0,3,3,0,4,4,4,4,2,3,4,3,5,5,4,4,5,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,7,.,5,7,3,1,1,1
10044,1,8,8,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,30200,16,20000,1,9000,1,1200,1,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,0,0,0,0,0,4,0,0,0,1,5,5,3,0,.,0,0,0,0,0,0,0,1,2,1,2,4,4,0,0,4,3,3,3,3,3,0,3,3,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,6,8,2,1,1,1
10045,1,24,2,21,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,4680,8,1000,1,2000,1,500,1,300,1,400,1,480,1,300,100,0,0,0,0,0,0,80,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,803,1,3,13,66,806,.,.,.,.,.,.,.,.,.,1,.,0,0,5,0,0,0,3,3,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,2,1,3,4,3,0,0,3,3,3,3,1,3,3,3,3,3,3,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,15,.,3,7,2,1,1,1
