id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,slp1,hcity,htype,hsat,slp2,msat,slp3,ysat,slp4,slp5,slp6,slp7,slp8,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
15965,12,26,1,4,1,0,0,5,0,5,0,5,0,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,122000,16,100000,1,10000,1,2000,1,0,.,0,.,10000,1,0,0,1000,0,3000,0,0,0,6000,0,2,.,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,865,3,18,235,297,286,270,272,295,271,273,279,867,.,.,235,.,5,0,5,0,0,0,0,5,0,0,1,12,1,5,0,.,0,.,1,0,0,0,0,1,1,1,0,4,5,0,5,5,5,5,3,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,6,.,4,4,3,2,1,2
15966,12,7,1,120,1,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2700,2,2,1,0,0,0,0,4500,2,1125,1,1350,1,675,1,0,.,0,.,1350,1,405,0,270,0,540,0,0,0,0,135,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,845,260,297,271,273,222,200,865,.,.,.,.,.,.,.,260,.,5,5,5,0,0,0,5,5,5,0,1,6,3,4,1,3,0,.,0,0,0,0,0,1,1,1,5,4,3,0,4,5,5,5,2,4,5,5,5,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,10,2,2,3,5,2,2
15967,12,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,8,4,.,.,.,.,.,1,3200,2,1,1,1,1,1,1,10000,2,0,.,1000,1,0,.,0,.,0,.,9000,1,0,0,0,4500,2700,0,0,0,1800,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,865,185,1,2,5,12,18,24,235,270,315,350,.,.,.,185,.,0,3,0,0,5,0,0,5,0,0,1,12,3,3,1,3,0,.,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,5,5,5,5,5,3,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,3,8,3,2,2,2
15968,12,7,1,60,1,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,5,5,5,5,5,5,5,5,3,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,3000,2,0,.,300,3,0,.,0,.,0,.,2700,3,1350,0,0,810,540,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,865,185,1,2,18,24,67,235,191,270,271,315,350,352,370,185,.,0,4,0,0,4,0,0,0,0,0,1,12,3,5,1,5,0,.,0,0,0,0,0,1,1,1,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,14,3,2,3,3,1,2
15969,12,5,10,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,30000,16,15000,1,3000,1,9000,1,0,.,0,.,3000,1,0,0,0,0,3000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,865,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5,5,0,0,0,0,5,0,0,1,1,1,4,1,3,0,.,0,0,0,0,0,1,2,1,5,5,2,0,4,4,4,4,4,4,4,0,3,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,5,8,99,1,1,2
15970,12,8,1,60,1,3,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2000,2,2,1,0,0,0,0,15000,2,3000,2,1500,2,3000,2,0,.,0,.,7500,2,5250,0,0,375,375,375,0,0,750,375,2,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,878,352,350,382,315,66,10,5,2,1,9,808,.,.,.,352,.,0,5,5,0,0,0,0,5,0,0,1,1,3,4,1,5,0,.,0,0,0,0,0,1,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,19,3,3,3,2,1,2
15971,12,8,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2350,2,2,1,0,0,0,0,9000,2,0,.,3600,3,1800,3,0,.,0,.,3600,3,1800,0,0,720,720,180,0,0,0,180,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,870,315,270,271,273,65,67,75,106,24,66,13,18,5,2,315,.,4,4,4,0,0,0,4,4,4,0,1,12,3,5,1,4,0,.,0,0,0,0,0,1,1,1,5,5,3,0,4,3,5,5,5,5,5,5,5,5,5,5,5,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,10,3,3,3,1,1,2
15972,12,7,1,60,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,99,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,4,4,4,4,4,4,4,4,4,3,.,.,.,.,.,1,16700,16,2,1,1,1,1,1,50000,16,0,.,12500,3,2500,3,0,.,0,.,35000,3,10500,0,0,14000,1750,0,8750,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,808,1,2,5,18,10,330,65,67,270,271,315,371,354,356,808,.,0,5,5,0,4,0,0,5,0,0,1,12,3,4,1,4,0,.,0,0,0,0,0,1,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,5,3,6,3,5,1,2
15973,12,6,1,30,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3000,2,1,1,0,0,0,0,20000,2,1000,2,4000,2,1000,2,0,.,0,.,14000,2,3500,0,0,0,700,0,0,8400,1400,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,867,315,66,24,18,5,2,1,801,.,.,.,.,.,.,315,66,4,0,5,0,0,0,5,0,0,0,1,1,3,4,1,5,0,.,0,0,0,0,0,1,1,1,3,4,4,0,4,5,2,2,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,8,3,2,2,2
15974,12,5,1,14,1,0,0,0,0,0,0,5,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,99,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,4,3,.,.,.,.,.,1,4000,2,1,1,1,1,1,1,8000,2,0,.,1600,1,0,.,0,.,0,.,6400,1,0,0,320,960,960,0,0,3200,960,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,865,315,1,2,18,67,185,189,240,241,245,.,.,.,.,315,.,0,0,0,0,5,0,0,5,0,0,1,12,3,5,0,.,0,.,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,2,6,2,8,3,2,2,2
15975,12,6,1,15,1,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3200,2,1,1,0,0,0,0,13400,2,1200,2,1700,2,500,2,0,.,0,.,10000,2,0,0,500,2500,500,0,0,6000,0,500,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,865,317,315,286,323,319,.,.,.,.,.,.,.,.,.,317,.,0,0,5,0,0,0,5,3,0,0,1,12,3,5,1,5,0,.,0,0,0,0,0,1,1,1,4,4,4,4,4,4,5,5,4,4,4,4,3,4,3,3,4,4,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,2,10,3,8,3,10,2,2
15976,12,3,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,1600,3,2,1,0,0,0,0,5000,3,0,.,1500,2,1000,2,0,.,0,.,2500,2,0,0,0,1750,750,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,872,315,319,.,.,.,.,.,.,.,.,.,.,.,.,315,.,0,0,0,0,0,0,0,5,0,5,1,13,3,3,0,.,0,.,0,0,0,0,0,1,1,1,5,5,5,0,4,4,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,3,8,3,4,2,2
15977,12,7,1,180,1,0,0,5,0,0,0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,200000,16,80000,6,80000,6,20000,6,0,.,0,.,20000,6,8000,0,2000,0,6000,0,0,0,4000,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,865,371,270,286,867,.,.,.,.,.,.,.,.,.,.,371,.,0,0,0,0,0,0,0,4,0,0,1,12,3,4,1,5,0,.,0,0,0,0,0,1,4,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,3,8,3,3,2,2
15978,12,3,1,60,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4000,3,1,1,1,1,0,0,5000,16,0,.,500,1,0,.,0,.,0,.,4500,1,0,0,0,0,4500,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,843,315,286,292,.,.,.,.,.,.,.,.,.,.,.,315,.,0,0,0,0,5,0,0,0,0,0,1,12,1,5,0,.,0,.,0,0,0,0,0,1,1,1,5,5,3,0,4,4,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,2,3,3,3,1,2
15979,12,6,2,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3000,6,1,1,1,1,1,1,8000,6,0,.,1600,5,0,.,0,.,0,.,6400,5,960,0,960,0,4480,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,65,185,240,241,270,295,.,.,.,.,.,.,.,.,185,.,0,0,0,0,4,0,0,0,0,0,1,12,3,4,0,.,0,.,0,0,0,0,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,6,6,.,1,8,2,11,2,2
15980,12,6,1,60,1,0,0,0,4,0,0,0,0,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,6,3,.,.,.,.,.,1,4000,2,2,1,1,1,1,1,15000,2,0,.,750,1,0,.,0,.,0,.,14250,1,7125,0,1425,2850,2850,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,8,67,128,240,241,295,.,.,.,.,.,.,.,2,.,5,0,0,0,4,0,0,0,0,0,1,12,1,5,0,.,0,.,0,0,0,0,0,1,1,1,2,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,5,4,8,3,12,2,2
15981,12,56,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,60000,16,0,.,21000,1,9000,1,0,.,0,.,30000,1,6000,6000,6000,0,6000,0,6000,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,865,295,272,270,271,185,235,18,2,1,273,376,.,.,.,295,.,0,5,5,0,0,0,0,0,5,0,0,.,.,.,0,.,0,.,1,0,0,0,0,1,4,1,4,4,0,0,0,4,4,4,4,5,5,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,8,1,12,2,2
15982,12,2,1,60,1,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,200,2,2,1,0,0,0,0,5000,16,1500,2,2000,2,750,2,0,.,0,.,750,2,0,0,0,0,750,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,843,865,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5,5,0,0,0,0,0,0,0,0,.,.,.,1,5,0,.,0,0,0,0,0,1,1,1,4,4,0,0,4,4,4,4,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,10,2,8,3,11,1,2
15983,12,6,1,30,1,0,0,0,0,0,4,4,0,.,.,.,.,.,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,22500,16,1,1,1,1,1,1,10000,16,0,.,4000,2,0,.,0,.,0,.,6000,2,0,0,0,0,6000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,865,1,2,8,65,66,67,240,241,272,270,271,286,295,.,2,.,0,0,0,0,3,0,0,0,0,0,1,12,3,4,0,.,0,.,0,0,0,0,0,1,1,1,0,4,0,0,0,0,5,5,4,5,5,4,4,4,4,4,4,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,.,4,8,3,10,2,2
15984,12,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,3,.,.,.,.,.,1,4000,2,1,1,1,1,1,1,20000,2,0,.,4000,4,0,.,0,.,0,.,16000,4,0,0,0,0,9600,3200,3200,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,865,2,3,18,65,72,185,186,235,270,295,.,.,.,.,2,.,0,0,0,0,4,0,0,0,4,0,1,7,3,4,0,.,0,.,0,0,0,0,0,1,1,1,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,24,3,2,2,2,2,2
15985,12,7,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,2000,2,0,.,800,1,800,1,0,.,0,.,400,1,0,0,0,260,120,20,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,869,325,377,286,271,.,.,.,.,.,.,.,.,.,.,325,.,0,5,5,0,0,0,0,4,5,0,0,.,.,.,0,.,0,.,0,1,0,0,0,1,1,1,4,4,4,0,5,4,5,5,5,5,5,5,5,0,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,5,2,8,3,11,2,2
15986,12,5,2,15,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,20000,16,5000,2,5000,2,2000,2,0,.,0,.,8000,2,4000,0,0,0,4000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,843,865,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5,0,0,0,0,4,3,0,0,1,6,3,4,0,.,0,.,0,0,0,0,0,1,4,1,0,4,5,5,3,4,4,4,4,3,3,4,4,4,3,4,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,.,4,8,3,10,2,2
15987,12,4,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,18300,16,13000,1,3000,1,300,1,0,.,0,.,2000,1,0,0,0,0,2000,0,0,0,0,0,2,.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,273,277,271,.,.,.,.,.,.,.,.,.,.,.,.,273,.,0,0,4,0,0,0,0,5,0,0,1,12,1,5,0,.,0,.,0,0,0,0,0,1,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,5,3,1,2,2
15988,12,51,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,27000,16,0,.,10000,1,2000,1,0,.,2000,1,13000,1,0,5000,0,0,3000,5000,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,240,242,245,243,241,272,286,270,271,295,291,315,.,.,.,315,.,0,5,5,0,0,0,0,0,0,0,0,.,.,.,0,.,0,.,1,0,0,0,0,1,4,1,4,4,0,0,0,5,4,4,5,5,5,4,4,0,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,15,7,8,1,12,2,2
15989,12,1,10,1,1,0,3,3,0,4,4,4,5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,5000,2,1,1,0,0,0,0,47000,16,6000,2,10000,2,10000,2,3000,2,1000,2,17000,2,0,0,0,15000,2000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,865,315,1,2,3,5,14,66,106,270,350,356,314,317,328,315,.,0,5,5,0,0,0,5,5,0,0,0,.,.,.,0,.,1,5,0,0,0,0,0,1,1,1,5,5,5,0,4,4,5,5,4,4,5,5,5,5,5,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4,2,1,3,3,2,3
